w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
490011001002125,26,8,11,7,16,5,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,22,4,5,4,4,5,15,11,0,0,0,0,0,0,0,0,0,0,20211018
490011001002132,10,0,7,3,5,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,10,0,1,2,5,2,1,9,0,0,0,0,0,0,0,0,0,0,20211018
490011001003000,76,20,37,19,17,24,35,0,0,0,0,0,0,27,45,0,0,0,0,0,4,0,0,0,0,0,0,74,0,1,0,0,1,70,6,4,18,23,11,67,9,0,0,0,0,0,0,0,0,0,0,20211018
490011001003002,12,10,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,11,1,1,1,0,0,5,7,0,0,0,0,0,0,0,0,0,0,20211018
490011001003008,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
490011001003009,41,21,15,5,20,17,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,40,0,1,0,0,0,27,14,6,4,8,2,23,18,0,0,0,0,0,0,0,0,0,0,20211018
490011001003013,116,36,59,21,44,62,10,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,14,0,0,105,2,3,3,0,3,106,10,15,34,21,10,43,73,0,0,0,0,0,0,0,0,0,0,20211018
490011001003014,180,28,109,43,36,88,56,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,179,0,0,0,0,1,176,4,17,43,58,34,28,152,0,0,0,0,0,0,0,0,0,0,20211018
490011001003022,80,21,37,22,16,24,40,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,3,0,1,74,6,7,28,14,10,47,33,0,0,0,0,0,0,0,0,0,0,20211018
490011001003024,8,4,4,0,2,6,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,3,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,20211018
490011001003029,36,8,20,8,11,10,15,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,10,3,16,35,0,1,0,0,0,34,2,3,9,9,7,19,17,0,0,0,0,0,0,0,0,0,0,20211018
490011001003034,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490011001003038,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,3,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,20211018
490011001003042,6,1,2,3,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4,2,1,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,20211018
490011001003043,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
490011001003046,92,19,45,28,52,17,23,0,0,0,0,0,0,40,0,0,0,0,0,0,0,49,0,0,0,3,0,92,0,0,0,0,0,86,6,11,28,24,10,32,60,0,0,0,0,0,0,0,0,0,0,20211018
490011001003048,7,0,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,7,0,0,2,3,2,4,3,0,0,0,0,0,0,0,0,0,0,20211018
490011001003049,23,8,11,4,8,9,6,0,0,0,0,0,0,13,0,0,3,0,0,0,1,0,3,0,3,0,0,20,1,1,1,0,0,23,0,3,7,4,1,11,12,0,0,0,0,0,0,0,0,0,0,20211018
490011001003050,4,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
490011001003057,58,19,26,13,22,15,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,40,56,0,1,0,0,1,56,2,2,19,14,4,37,21,0,0,0,0,0,0,0,0,0,0,20211018
490011001003058,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20211018
490011001003059,19,5,12,2,4,8,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,5,18,1,0,0,0,0,19,0,2,5,5,2,12,7,0,0,0,0,0,0,0,0,0,0,20211018
490011001003060,4,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
490011001003061,75,4,47,24,29,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,22,75,0,0,0,0,0,73,2,6,27,23,15,24,51,0,0,0,0,0,0,0,0,0,0,20211018
490011001003063,9,5,4,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,2,1,1,8,1,0,0,0,0,0,0,0,0,0,0,20211018
490011001003068,2,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20211018
490011001003070,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20211018
490011001003073,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,3,0,0,6,0,1,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,20211018
490011001003076,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
490011001003077,63,9,31,23,30,12,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,56,0,0,0,0,0,63,0,0,0,0,0,62,1,7,18,18,11,19,44,0,0,0,0,0,0,0,0,0,0,20211018
490011001003078,14,2,9,3,5,8,1,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,1,3,3,5,8,6,0,0,0,0,0,0,0,0,0,0,20211018
490011002001296,57,17,36,4,3,14,40,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,1,0,0,0,55,2,6,7,23,4,40,17,0,0,0,0,0,0,0,0,0,0,20211018
490011002001301,7,2,5,0,4,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6,1,0,3,2,0,2,5,0,0,0,0,0,0,0,0,0,0,20211018
490011002001453,6,0,5,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,0,3,5,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002001460,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002001462,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002001480,8,3,5,0,1,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8,0,0,4,1,0,7,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002001494,3,1,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002001507,10,1,7,2,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,10,0,0,4,2,3,9,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002001519,8,0,3,5,2,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,2,3,3,0,6,2,0,0,0,0,0,0,0,0,0,0,20211018
490011002001532,3,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002001537,25,7,12,6,5,12,8,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,20,5,6,6,4,2,24,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002001578,3,0,1,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20211018
490011002001582,7,0,3,4,2,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,1,0,3,2,2,6,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002001795,21,8,8,5,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,3,6,4,20,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002001814,102,27,56,19,8,68,26,0,99,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,3,3,0,2,89,13,8,36,22,9,78,24,0,0,0,0,0,0,0,0,0,0,20211018
490011002001817,4,0,0,4,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002001839,32,3,19,10,14,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,31,0,0,0,0,1,31,1,2,8,12,7,10,22,0,0,0,0,0,0,0,0,0,0,20211018
490011002001890,13,0,8,5,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,1,3,3,4,3,11,2,0,0,0,0,0,0,0,0,0,0,20211018
490011002002013,17,9,5,3,8,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16,1,1,3,3,1,12,5,0,0,0,0,0,0,0,0,0,0,20211018
490011002002014,3,0,3,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002002021,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002002024,60,15,35,10,28,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,58,0,0,0,0,2,56,4,5,20,18,2,10,50,0,0,0,0,0,0,0,0,0,0,20211018
490011002002026,3,0,1,2,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002002027,4,1,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
490011002002028,13,1,8,4,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,13,0,1,5,6,0,4,9,0,0,0,0,0,0,0,0,0,0,20211018
490011002002036,18,2,12,4,3,9,6,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,17,1,1,6,6,3,16,2,0,0,0,0,0,0,0,0,0,0,20211018
490011002002041,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002002046,3,1,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002003000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002003004,8,0,6,2,2,1,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,1,0,3,3,2,8,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002003007,10,0,10,0,1,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,10,0,1,5,4,0,9,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002003008,92,25,48,19,18,36,38,0,0,0,50,16,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,85,4,3,0,0,0,87,5,6,23,23,15,57,35,0,0,0,0,0,0,0,0,0,0,20211018
490011002003012,9,4,5,0,2,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,2,1,2,0,8,1,0,0,0,0,0,0,0,0,0,0,20211018
490011002003015,21,2,11,8,9,3,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,21,0,1,7,6,5,9,12,0,0,0,0,0,0,0,0,0,0,20211018
490011002003021,35,16,16,3,15,8,12,0,0,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,8,0,0,30,0,2,0,0,3,34,1,1,6,8,4,15,20,0,0,0,0,0,0,0,0,0,0,20211018
490011002003023,23,1,15,7,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,0,0,1,23,0,1,13,7,1,14,9,0,0,0,0,0,0,0,0,0,0,20211018
490011002003025,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002003034,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002003036,10,3,5,2,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,3,0,1,10,0,1,2,3,1,2,8,0,0,0,0,0,0,0,0,0,0,20211018
490011002003037,30,10,15,5,9,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,26,0,0,0,0,4,30,0,3,9,6,2,4,26,0,0,0,0,0,0,0,0,0,0,20211018
490011002003038,12,5,5,2,5,5,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,12,0,1,3,1,2,3,9,0,0,0,0,0,0,0,0,0,0,20211018
490011002003039,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
490011002003051,502,114,321,67,21,341,140,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,7,9,17,6,9,245,257,143,103,95,47,339,163,0,0,0,0,0,0,0,0,0,0,20211018
490011002003059,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
490039601001079,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490039601001080,6,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,20211018
490039601001108,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
490039601001116,5,0,3,2,3,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,20211018
490039601001122,7,0,4,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,2,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,20211018
490039601001195,227,66,114,47,9,41,177,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,3,6,0,0,189,38,18,48,66,29,155,72,0,0,0,0,0,0,0,0,0,0,20211018
490039601001215,4,0,2,2,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
490039601001225,127,67,44,16,12,67,48,0,0,0,0,101,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,123,3,0,0,0,1,103,24,8,18,24,10,112,15,0,0,0,0,0,0,0,0,0,0,20211018
490039601002007,7,1,5,1,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,2,3,1,2,5,0,0,0,0,0,0,0,0,0,0,20211018
490039601002035,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20211018
